Локация,Размещение,Площадь,Торг площадь,Тип ТО,Кол-во стеллажей,Режим работы,Дата открытия,ТО,Статус,Трафик,Конверсия,Количество чеков,Средний чек,Оборачиваемость проды,Оборачиваемость непроды,Оборачиваемость,ПРОМО шт,РЕГ шт,"Доля ПРОМО, %","Доля РЕГ, %",Доля РЕГУЛЯР/ПРОМО,Проды,Скоропорт,Непроды,Прочее/ТМЦ,Выручка б/НДС,"Доля ТО в выручке, %",Проды.1,Скоропорт.1,Непроды.1,Прочее/ТМЦ.1,Себестоимость б/ндс,Проды.2,% списаний,Скоропорт.2,% списаний.1,Непроды.2,% списаний.2,% списаний total,% маржи проды,% маржи непроды,% маржи,Проды маржа,Непроды маржа,Марж прибыль,ФОТ,"Доля ФОТ в выручке, %",Расходы на реализацию без логистики и аренды,Логистика,Аренда,Расходы на реализацию total,Прочие доходы и расходы,Операционные расходы total,Рентабельность 1,Месяц,Проды скоропорт маржа,Операционные расходы,% маржи прочее,Прочее маржа,Unnamed: 27
Жилой дом,1.0,185.0,137.7,тип 2,76,10:00-20:00,2025-04-30 00:00:00,"ФМ_12 г. Липецк, проспект Победы, 19а",перенос,148.0,19.19,2827,318.5921259285462,103.9704554366363,230.6586125292491,167.3145339829427,3564.324,7150.027999999998,0.3326681818928481,0.6673318181071519,67% / 33%,138100.99999999994,93808.89999999998,521599.0600000006,3465.13,756974.0900000004,0.016448509541866,88196.35,86179.26999999999,322529.77,5232.5,502137.89,7308.110000000001,0.052918588569235585,6214.83,0.0662498973977949,2471.28,0.004737891973961758,0.021129151197235817,0.2480889345388011,0.3816519339586241,0.31487043424871264,49904.649999999936,199069.29000000056,256603.57000000047,423505.08,0.5584708910199262,349864.8527906976,71998.82,197178.15,619041.8227906977,16511.35,1059058.2527906976,-802454.6827906971,Октябрь 25,7629.62999999999,,,,
Ком.здание,1.0,240.0,182.8,тип 1,86,9:00-21:00,2025-03-13 00:00:00,"ФМ_13 г. Владимир, ул. Добросельская 186б",перенос,,,2529,349.9632819296165,109.0014015580972,242.4486056713144,175.7250036147058,3591.0,6519.732,0.35516716297098966,0.6448328370290104,64% / 36%,124176.66999999993,78461.16999999998,539548.4600000008,2831.63,745017.9300000007,0.016188710673658936,81110.45000000001,63570.899999999994,326800.07,2978.35,474459.77,3465.2200000000003,0.0279055639034289,5211.29,0.06641871386827396,812.3,0.0015055181512333457,0.01273635119090354,0.286010204214573,0.3943082146875194,0.3401592094510462,43066.219999999914,212748.39000000077,270704.8800000007,360984.16000000003,0.4846948860176536,181097.1027906976,96558.41,211298.86,488954.3727906976,1562.46,851500.9927906976,-580796.1127906969,Октябрь 25,14890.26999999999,,,,
Жилой дом,1.0,202.0,150.1,тип 3,65,9:00-21:00,2025-02-27 00:00:00,"ФМ_15 г. Владимир, пр-т Ленина,27",,858.0,4.09,3512,281.784917425968,68.85720104127711,221.2735142118863,145.06535762658172,3443.8140000000003,7981.558000000001,0.30141810699905436,0.6985818930009456,70% / 30%,149128.85000000012,121975.4,560814.6000000007,3431.52,835350.3700000008,0.018151570460947085,93078.6900000001,100298.02,328082.94,3727.569999999999,525187.2200000001,2556.3800000000006,0.01714208887146919,3784.22,0.031024452471563938,311.28,0.0005550497437120924,0.007962982047880093,0.2867071984301243,0.4149885898120348,0.35084789412107953,56050.16000000002,232731.66000000067,310459.20000000065,460253.6,0.5529982133100901,160118.37999999995,48341.26,326793.56,535253.2,8986.12,1004492.9199999999,-694033.7199999993,Октябрь 25,21677.37999999999,,,,
ТЦ,-1.0,255.0,160.4,тип 1,86,9:00-21:00,2025-07-04 00:00:00,"ФМ_16 г Кострома, мкр Паново, д. 15",,,,3555,281.2847651195499,115.9585536319233,182.4673081221224,149.21293087702284,4191.586,6816.663,0.3807677315438632,0.6192322684561368,62% / 38%,113367.3099999999,70511.05,647667.9900000009,5478.72,837025.0700000008,0.018187960502949397,71586.57999999999,61507.41,368561.9400000001,3511.2,505167.1300000001,3222.9199999999983,0.028429006562826632,18994.86,0.26938841500729316,737.99,0.001139457270383239,0.027425427054413053,0.2761845929015245,0.4309400098652404,0.3535623013833824,41780.72999999991,279106.0500000008,329890.42000000074,331441.73000000004,0.3969419461780957,403143.39279069775,88054.35,221105.88,712303.6227906977,366.74,1044112.0927906977,-714221.672790697,Октябрь 25,9003.64,,,,
Жилой дом,1.0,224.0,175.3,тип 2,76,9:00-21:00,2025-10-31 00:00:00,"ФМ_17 г.Жуковка, ул Карла Маркса, д. 8, Брянская о",,,,185,313.1738918918919,472.5345073409156,-,472.5345073409156,144.0,574.524,0.20041084222656447,0.7995891577734355,80% / 20%,8659.389999999992,8413.859999999997,30516.32000000001,260.92,47850.49,0.0010397571749753854,4648.069999999999,6395.31,17450.03999999999,161.26,28654.67999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531764602521487,0.4281735150240923,0.3906749876381205,4011.3199999999933,13066.28000000002,19096.15000000001,234503.82,4.942367454503035,54883.95999999999,94815.19,222227.91,371927.06,0.0,606430.88,-587334.73,Октябрь 25,2018.5499999999965,,,,
Жилой дом,1.0,195.0,134.1,тип 3,65,9:00-21:00,2025-04-30 00:00:00,"ФМ_18 г.Ярославль, проезд Моторостроителей, 2",закрыт,,,2223,262.2404048582997,153.2438894834216,312.2730210132412,232.75845524833142,2411.982,4197.785,0.36491180400156314,0.6350881959984368,64% / 36%,71288.50999999991,36279.89,378434.7100000003,1835.4699999999998,487838.5800000002,0.010600385989460165,48204.340000000004,30550.54,235273.98,1474.2799999999997,315503.14,6232.34,0.087424186590518,6150.67,0.16953386573112542,704.4,0.0018613514600708783,0.026827337026112192,0.2678623090052463,0.3782970383451353,0.3230796736751908,23084.169999999904,143160.7300000003,171974.2500000002,437695.08999999997,0.8977331603972623,319421.2227906977,62929.83,330249.64,712600.6927906977,4238.21,1154533.9927906976,-982559.7427906974,Октябрь 25,5729.3499999999985,,,,
Жилой дом,1.0,190.0,153.1,тип 3,65,9:00-21:00,2025-04-14 00:00:00,"ФМ_19 г. Брянск,  пр-кт Ленина 63, пом.2",перенос,,,2390,309.2323849372385,105.9526061274519,241.7331863825619,173.8428962550069,3005.68,5470.35,0.3546094103017568,0.6453905896982431,65% / 35%,108733.39999999989,60177.740000000005,448718.2300000003,2489.7,620119.0700000001,0.013474747121117535,69875.01000000001,47943.28999999999,280125.33,3943.05,401886.68,67.61999999999989,0.0006218880307246895,2090.01,0.03473061633753611,706.05,0.0015734818707945062,0.004617951839474958,0.3024835425301133,0.3757210844765548,0.33910231350333403,38858.38999999988,168592.90000000026,219685.74000000017,573464.47,0.9234457879261587,299256.41000000003,73484.65,215019.21,587760.27,7404.0700000000015,1168628.81,-948943.0699999998,Октябрь 25,12234.450000000012,,,,
Жилой дом,1.0,269.0,149.4,тип 2,76,9:00-21:00,2025-04-25 00:00:00,"ФМ_20 г.Тамбов, ул Интернациональная 52а",,93.0,39.59,3682,310.7323003802281,78.39980176810495,218.5703488894883,148.48507532879663,4459.410000000001,9555.25,0.3181960889525683,0.6818039110474318,68% / 32%,227558.4300000004,127827.98,600693.3500000009,4055.429999999999,960135.1900000013,0.020863056005254205,150507.4500000001,104869.61000000002,361223.72,4813.21,621413.99,933.7400000000007,0.004103297777190672,4303.82,0.03366884151654434,898.88,0.0014964041136796315,0.006391224969058776,0.2814101698486451,0.3986553704981095,0.3400327701733773,77050.9800000003,239469.63000000094,339478.9800000012,385774.8300000001,0.40097190998115084,360050.68279069767,80891.68,307404.33999999997,748346.7027906976,19325.589999999997,1153447.1227906975,-813968.1427906964,Октябрь 25,22958.36999999998,,,,
Жилой дом,1.0,243.0,184.7,тип 2,76,9:00-21:00,2025-06-03 00:00:00,"ФМ_21 г.Тамбов, ул.Магистральная 37А",перенос,,,2104,315.1826330798478,129.788468834297,302.663622435385,216.226045634841,2771.522,5132.0,0.3506692332861223,0.6493307667138777,65% / 35%,108295.53999999989,52381.939999999995,396089.8200000004,2666.35,559433.6500000003,0.012156096029741154,69332.99,43929.54999999999,237080.8099999999,2510.12,352853.4699999999,1488.4699999999998,0.013744518010621687,2607.89,0.04978605221570641,1204.2,0.003040219513846629,0.009474868020541842,0.2950938737650098,0.4014468485961096,0.34827036118055965,38962.54999999989,159009.0100000005,206423.9500000004,391117.17000000004,0.6987539411270535,314780.5727906976,79000.81,307138.72000000003,700920.1027906977,2300.24,1094337.5127906976,-887913.5627906972,Октябрь 25,8452.390000000007,,,,
Жилой дом,1.0,209.0,177.0,тип 1,86,9:00-21:00,2025-04-30 00:00:00,ФМ_22 г.Брянск ул. Ульянова 7А,,,,3026,325.4185327164574,79.9159548283905,371.4223738752401,225.6691643518153,4204.646,7804.12,0.35013139568212087,0.6498686043178792,65% / 35%,190640.2100000002,121625.62999999999,514535.2900000005,3065.06,829866.1900000008,0.01803240312318614,127045.65000000001,98282.08,317604.9799999999,4787.589999999999,547720.2999999999,4186.740000000001,0.021961473919903867,4278.56,0.03517811171872245,1722.62,0.0033479141926300105,0.012276581601667605,0.2784105683798141,0.3827343115765693,0.3305724399781917,63594.56000000019,196930.31000000058,283868.42000000074,246271.35,0.29621566268025223,275559.7027906976,54982.66,263536.95,594079.3127906977,-23023.15,817327.5127906976,-533459.0927906969,Октябрь 25,23343.54999999999,,,,
Жилой дом,-1.0,212.0,175.9,тип 3,65,9:00-21:00,2025-10-15 00:00:00,"ФМ_23 г.Орёл, Советская улица, 41",перенос,,,1383,317.2112364425163,89.44466722095711,449.7038855193328,269.57427637014496,1549.612,3556.477,0.3034831551114757,0.6965168448885243,70% / 30%,69266.60000000002,85554.87999999999,214875.5000000001,1640.2800000000002,371337.2600000001,0.008068895019062508,45256.880000000005,69785.98999999999,123497.0699999999,2239.0299999999997,240778.96999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256932113037545,0.4252622099774062,0.3410971615074756,24009.720000000016,91378.43000000018,131157.0400000002,368702.97,0.9975685983194553,300702.4527906977,99445.29,209883.09,610030.8327906977,0.0,978733.8027906977,-847576.7627906974,Октябрь 25,15768.89,,,,
ТЦ,1.0,300.0,208.6,тип 1,86,9:00-21:00,2025-06-07 00:00:00,"ФМ_24 г.Липецк, ул.Краснозаводская, 23,",,,,4724,268.8650127011007,76.32807518695692,132.6116765852658,104.46987588611137,4788.744000000001,9669.553999999998,0.3312107690683925,0.6687892309316075,67% / 33%,158487.39,54014.55,846145.9000000015,5295.06,1063942.9000000015,0.023118723842516984,103986.05,51242.95,482254.3,5481.02,642964.3200000001,202.73999999999978,0.001279218491767703,5493.62,0.10170629950633671,1438.49,0.00170004960137489,0.006706045972955869,0.2695172571130407,0.4300577477241228,0.34978750241858175,54501.34000000001,363891.60000000155,421164.54000000155,344383.16000000003,0.32375743196660245,253655.8527906977,82267.33,295868.74,631791.9227906977,11495.469999999998,987670.5527906977,-566506.0127906961,Октябрь 25,2771.600000000006,,,,
Ком.здание,1.0,186.0,150.0,тип 4,56,9:00-21:00,2025-08-08 00:00:00,"ФМ_25 г.Липецк, ул. Гагарина, 97",,,,4725,267.5209417989418,54.40884473827788,109.8746890675462,82.14176690291204,4743.637999999999,10228.524000000001,0.31683052855025207,0.6831694714497479,68% / 32%,177736.3900000002,112365.0,762492.0600000011,5608.76,1058202.2100000014,0.02299398272457212,114401.31000000001,90235.74999999999,428335.72,4381.51,637354.29,90.85000000000002,0.0005111502489726495,1020.84,0.009085035375784275,757.55,0.0009935185423439017,0.0017664298773293978,0.2946015873967378,0.4382423864190804,0.3664219869079091,63335.08000000018,334156.34000000113,419620.6700000013,391736.08,0.36992819162438084,319841.00279069773,104935.99,222333.59999999998,647110.5927906977,0.0,1038846.6727906978,-619226.0027906965,Октябрь 25,22129.250000000015,,,,
Жилой дом,1.0,200.0,161.0,тип 2,76,10:00-20:00,2025-08-15 00:00:00,"ФМ_27 г Тула, ул Вильямса, д. 32",,,,3764,278.0873166843783,79.47981752205771,177.2443672226634,128.36209237236056,3908.188,8209.724,0.32251331747581596,0.677486682524184,68% / 32%,140615.78999999998,85811.18000000001,651729.7700000007,3141.27,881298.0100000007,0.019149980056401297,91557.4,65736.47,378727.6,5326.920000000001,541348.39,265.0100000000002,0.0018846389868449357,8449.16,0.09846222834833408,476.67,0.0007313920921550039,0.010428753833223784,0.3053218439481833,0.4188885985674712,0.36210522125782724,49058.389999999985,273002.17000000074,342135.2700000007,408020.22000000003,0.46479389753121586,353100.8127906977,122972.09,398252.47,874325.3727906976,1373.11,1283718.7027906976,-941583.4327906969,Октябрь 25,20074.710000000006,,,,
Жилой дом,1.0,191.0,159.9,??,??,9:00-21:00,2025-06-27 00:00:00,"ФМ_28 г.Великий Новгород, ул.Псковская, 11",перенос,173.0,13.31,2303,314.0084845853235,74.7361277154104,264.8538746935088,169.79500120445962,2716.8940000000002,6080.912,0.30881494772674006,0.69118505227326,69% / 31%,139587.5499999999,43422.76,418847.6600000004,2209.57,604067.5400000003,0.013125958770427031,93456.48000000001,44512.43,250468.08,3800.7,392237.69,2506.3199999999997,0.017955182965816087,16789.079999999998,0.38664239675230216,974.54,0.0023267170693994066,0.0335557510671737,0.2461140030853996,0.402006734381661,0.3240603687335303,46131.06999999989,168379.5800000004,213420.98000000027,367470.94,0.6107815981600574,310613.30279069766,85680.69,362511.20999999996,758805.2027906977,2899.9,1129176.0427906977,-915755.0627906974,Октябрь 25,-1089.6699999999983,,,,
Ком.здание,1.0,234.0,180.0,тип 1,86,9:00-21:00,2025-06-27 00:00:00,"ФМ_30 г.Липецк, ул им. Генерала Меркулова, д. 63",перенос,,,2461,324.172035757822,142.8216388549722,236.5835634893904,189.7026011721813,3211.0,5980.0,0.3493635077793494,0.6506364922206507,65% / 35%,104276.1299999999,44139.270000000004,513663.3600000007,3208.38,665287.1400000006,0.014456217213948162,69279.87,38303.4,304318.92,4159.09,416061.27999999997,2976.9400000000023,0.028548623735844485,19375.92,0.43897237086159324,2901.98,0.00564957562867633,0.037960811928515525,0.2751205737409995,0.4075518253822901,0.34133619956164485,34996.25999999991,209344.4400000007,250176.57000000062,258771.93,0.389246974949917,304478.34279069764,46026.61,257534.33000000002,608039.2827906976,21670.96,888482.1727906975,-638305.6027906969,Октябрь 25,5835.870000000003,,,,
Жилой дом,1.0,230.0,169.6,тип 2,76,9:00-21:00,2025-10-20 00:00:00,"ФМ_31 г.Брянск, ул Горбатова, д. 41",,,,1983,351.6173171961673,62.6160109018191,234.8149545366609,148.71548271924001,2826.246,5167.422,0.3535605932095254,0.6464394067904746,65% / 35%,107203.1400000001,57131.54999999999,421457.2900000005,2605.2,588397.1800000005,0.012785452973214775,68922.03,50740.08,239808.91,1642.75,361113.77,90.42000000000002,0.0008434454438554685,459.16,0.008036890299668049,1448.9,0.0034378335228226766,0.0033964812679761623,0.2718390134182873,0.4310006833669914,0.35141984839263934,38281.1100000001,181648.3800000005,226320.9600000006,108399.0,0.1848837293193318,372332.30000000005,67501.99,460951.38,900785.67,0.0,1009184.67,-782863.7099999995,Октябрь 25,6391.469999999987,,,,
Жилой дом,1.0,200.0,134.9,тип 4,56,9:00-21:00,2025-06-10 00:00:00,"ФМ_32 г.Клинцы, проспект Ленина, 20",перенос,,,2903,277.1902032380296,70.02028184698156,181.3599001996008,125.69009102329117,3213.396,6716.998,0.3235919944364745,0.6764080055635254,68% / 32%,125727.7399999999,68757.56,473526.6000000004,3464.349999999999,671476.2500000002,0.014590702180125342,79900.18,52852.85000000001,271814.08,4892.47,409459.57999999996,0.0,0.0,2228.13,0.03240560019872724,31.43,6.637430716669343e-05,0.00336506317237579,0.3174135525924066,0.4259792797278975,0.37169641616015203,45827.55999999991,201712.52000000037,263444.79000000027,316058.56,0.47004730863450467,344981.05279069766,51695.27,249113.22999999998,645789.5527906977,6730.91,968579.0227906976,-705134.2327906974,Октябрь 25,15904.709999999985,,,,
Жилой дом,1.0,168.0,135.1,тип 3,65,9:00-21:00,2025-07-18 00:00:00,"ФМ_33 г.Великий Новгород, ул.Октябрьская, 26",,,,4170,291.9117194244603,47.67127022960149,137.8684705169016,92.76987037325154,4454.245999999999,9221.828000000001,0.32569624879186815,0.6743037512081319,67% / 33%,208003.45,67077.8,736471.2600000015,3329.0,1014881.5100000015,0.022052654670252175,136963.33,58407.61000000001,434079.6799999999,3933.64,633384.2599999999,2665.460000000001,0.012814498990281175,11073.39,0.1650827844681847,484.1,0.0006573236815785575,0.014014394645932586,0.2897700588462498,0.4105952213260854,0.3501826400861676,71040.12000000002,302391.58000000165,382101.89000000164,302195.94,0.2976630760748099,241687.2627906978,95180.69,322285.18,659153.1327906977,2261.83,963610.9027906978,-581509.0127906961,Октябрь 25,8670.189999999995,,,,
Жилой дом,1.0,190.0,137.2,тип 4,56,9:00-21:00,2025-06-10 00:00:00,"ФМ_34 г.Псков, ул.Коммунальная,  73А",,181.0,23.92,4330,292.881154734411,65.43285784080042,137.6767524764969,101.55480515864866,5757.834,9657.374,0.37351646503894076,0.6264835349610592,63% / 37%,154884.6999999999,51696.97,850496.2700000013,5024.21,1062102.150000001,0.023078725651906263,104805.34,52746.17999999999,494210.79,5419.76,657182.07,530.73,0.003426613474410322,4089.03,0.07909612497598989,378.36,0.00044486967591286374,0.0047058750422452255,0.2373402732197875,0.4189148060578805,0.328127539638834,50079.3599999999,356285.4800000013,405315.6300000012,389460.95,0.3660024476788627,225144.48279069763,147420.86,166857.03,539422.3727906976,1060.75,929944.0727906977,-524628.4427906964,Октябрь 25,-1049.2099999999919,,,,
Жилой дом,1.0,213.3,155.7,тип 2,76,9:00-21:00,2025-08-06 00:00:00,"ФМ_35 г.Иваново, ул Шубиных, д. 16В",,,,2700,291.0191148148148,107.8127340812214,184.4166186896956,146.1146763854585,3386.0,6033.452000000001,0.359468894793455,0.640531105206545,64% / 36%,116384.96999999991,40769.149999999994,497889.2600000005,3252.9800000000005,658296.3600000003,0.014304312527837848,75532.73000000001,36295.93999999999,293782.46,1882.7199999999998,407493.85,1564.5800000000004,0.013443144763451858,3898.18,0.0956159252768331,982.99,0.001974314529299144,0.009791562572212911,0.2884140103994726,0.4099441711194984,0.3491790907594855,40852.2399999999,204106.80000000045,249432.25000000035,328568.79000000004,0.49967263467201906,423888.8827906976,79137.68,214077.63,717104.1927906977,5631.02,1051304.0027906979,-801871.7527906975,Октябрь 25,4473.210000000006,,,,
Ком.здание,1.0,214.0,165.7,тип 3,65,9:00-21:00,2025-06-30 00:00:00,"ФМ_36 г.Вязники, ул. Ленина, 26Г",перенос,,,1887,373.9829411764707,100.2530526702566,306.2118720930233,203.23246238163995,2698.33,4961.316,0.35227868233075,0.64772131766925,65% / 35%,96906.26000000001,138050.0,360626.2700000001,2024.6799999999998,597607.2100000001,0.01298558038620967,64262.58,115259.29,214200.6299999999,1230.71,394953.2099999999,2173.99,0.022433948023584848,1966.55,0.014245201014125316,420.22,0.0011652506624101455,0.007631701766114903,0.2359349352939138,0.4060315406306926,0.3209832379623032,32643.680000000008,146425.6400000002,201860.0300000002,354756.76,0.5926288664245669,382967.9527906978,84605.69,206747.22,674320.8627906977,8265.339999999998,1037342.9627906977,-835482.9327906976,Октябрь 25,22790.710000000006,,,,
